audio_name,mean_rms,std_rms,mean_zcr,std_zcr,mean_spectral_centroid,std_spectral_centroid,mean_spectral_bandwidth,std_spectral_bandwidth,mean_spectral_flatness,std_spectral_flatness,mean_spectral_rolloff,std_spectral_rolloff,class
363.wav,0.07106436,0.008777182,0.1819043910771704,0.1819043910771704,2815.5273428607197,2815.5273428607197,121.4319249833835,121.4319249833835,0.07098177,0.07098177,5572.183669111736,5572.183669111736,yes
590.wav,0.124851555,0.011794109,0.19725934485530547,0.19725934485530547,3043.5508321731636,3043.5508321731636,104.20654855296667,104.20654855296667,0.08254698,0.08254698,5893.450751105305,5893.450751105305,yes
84.wav,0.04154338,0.0047968905,0.1581654441318328,0.1581654441318328,2491.3659767701697,2491.3659767701697,120.31016731520059,120.31016731520059,0.05391508,0.05391508,4774.278097367363,4774.278097367363,yes
917.wav,0.038935754,0.0048067383,0.16249246382636656,0.16249246382636656,2585.607228897509,2585.607228897509,101.84378123423076,101.84378123423076,0.05639892,0.05639892,4901.261681069132,4901.261681069132,yes
500.wav,0.040364493,0.030342964,0.09933304863344052,0.09933304863344052,1845.2980501682443,1845.2980501682443,396.76257160153256,396.76257160153256,0.020873208,0.020873208,3329.961000301447,3329.961000301447,yes
831.wav,0.09281134,0.010986667,0.18258264670418006,0.18258264670418006,2761.9805121994455,2761.9805121994455,105.17278530797735,105.17278530797735,0.062088422,0.062088422,5132.241634847267,5132.241634847267,yes
473.wav,0.046289608,0.02529557,0.12638791197749197,0.12638791197749197,2287.8354765908384,2287.8354765908384,294.5267848880433,294.5267848880433,0.04327751,0.04327751,4216.353496784566,4216.353496784566,yes
152.wav,0.10302057,0.014664837,0.23733922829581994,0.23733922829581994,3502.109059783013,3502.109059783013,112.61974689999946,112.61974689999946,0.15332262,0.15332262,7269.6370704381025,7269.6370704381025,yes
636.wav,0.047201987,0.007815261,0.15123844453376206,0.15123844453376206,2623.0029690095785,2623.0029690095785,118.71789007458406,118.71789007458406,0.050830737,0.050830737,5177.800630526527,5177.800630526527,yes
630.wav,0.031608485,0.0033179696,0.165827220659164,0.165827220659164,2667.4572726806964,2667.4572726806964,102.51441208962875,102.51441208962875,0.06292698,0.06292698,5169.353521905145,5169.353521905145,yes
311.wav,0.038276594,0.0052258214,0.1678557073954984,0.1678557073954984,2652.369013648684,2652.369013648684,164.69305594976547,164.69305594976547,0.0563997,0.0563997,5140.4117890876205,5140.4117890876205,yes
650.wav,0.027312612,0.0034573153,0.16845860128617363,0.16845860128617363,2767.542416269725,2767.542416269725,109.61186607264148,109.61186607264148,0.059805878,0.059805878,5338.849603094855,5338.849603094855,yes
90.wav,0.03698488,0.004624788,0.1623731410771704,0.1623731410771704,2531.5222014206347,2531.5222014206347,112.26539592837608,112.26539592837608,0.05627557,0.05627557,4810.005212520096,4810.005212520096,yes
920.wav,0.03552136,0.0037086795,0.16317699959807075,0.16317699959807075,2523.699175532972,2523.699175532972,91.6422433536349,91.6422433536349,0.05176753,0.05176753,4676.651678054663,4676.651678054663,yes
810.wav,0.07632496,0.008946265,0.1796875,0.1796875,2702.5200360027375,2702.5200360027375,96.96644257420499,96.96644257420499,0.054620866,0.054620866,4911.924424738746,4911.924424738746,yes
969.wav,0.03686396,0.0075563425,0.1714856310289389,0.1714856310289389,2622.927078423502,2622.927078423502,143.35527604646484,143.35527604646484,0.062642135,0.062642135,4957.344943227492,4957.344943227492,yes
618.wav,0.008893267,0.0027122311,0.16359148914790997,0.16359148914790997,2621.3855416813813,2621.3855416813813,314.25633325320854,314.25633325320854,0.077847816,0.077847816,5009.827798432476,5009.827798432476,yes
77.wav,0.089785025,0.01375571,0.0962432174437299,0.0962432174437299,1992.7906845790371,1992.7906845790371,127.02001905768924,127.02001905768924,0.024093136,0.024093136,4022.346952873794,4022.346952873794,yes
666.wav,0.013905369,0.0029242989,0.17848171221864953,0.17848171221864953,2827.295100803539,2827.295100803539,141.99549490940436,141.99549490940436,0.06900634,0.06900634,5427.059573452572,5427.059573452572,yes
193.wav,0.029563392,0.002450402,0.16301371583601287,0.16301371583601287,2415.9058109159146,2415.9058109159146,86.71148270397626,86.71148270397626,0.034856554,0.034856554,4153.346375100482,4153.346375100482,yes
785.wav,0.020409832,0.004809969,0.1503152632636656,0.1503152632636656,2381.587021432856,2381.587021432856,144.54227079248275,144.54227079248275,0.036255892,0.036255892,4111.249309184083,4111.249309184083,yes
483.wav,0.016202498,0.001668173,0.16237942122186494,0.16237942122186494,2541.5418722470135,2541.5418722470135,104.1595725060733,104.1595725060733,0.04694659,0.04694659,4749.906111836816,4749.906111836816,yes
265.wav,0.06786711,0.0079809865,0.2070124095659164,0.2070124095659164,3006.5854978999027,3006.5854978999027,74.69933615198106,74.69933615198106,0.068902165,0.068902165,5325.555792805466,5325.555792805466,yes
659.wav,0.024568003,0.002583752,0.17205712419614147,0.17205712419614147,2790.116904896846,2790.116904896846,111.78409002131274,111.78409002131274,0.064477794,0.064477794,5412.380991258038,5412.380991258038,yes
433.wav,0.028150719,0.002438147,0.16401225884244372,0.16401225884244372,2528.2008377958946,2528.2008377958946,87.18763121018546,87.18763121018546,0.04173978,0.04173978,4585.2567323151125,4585.2567323151125,yes
838.wav,0.09375427,0.010785639,0.17746432877813506,0.17746432877813506,2718.7453894686882,2718.7453894686882,95.65795608585927,95.65795608585927,0.054997753,0.054997753,4987.1175391881025,4987.1175391881025,yes
222.wav,0.009162719,0.0020625493,0.15481184686495178,0.15481184686495178,2284.006315234553,2284.006315234553,104.34062003710245,104.34062003710245,0.029774552,0.029774552,3850.635236635852,3850.635236635852,yes
606.wav,0.13257,0.014069664,0.1910168810289389,0.1910168810289389,3014.2266972667385,3014.2266972667385,114.34882497843799,114.34882497843799,0.07953704,0.07953704,5815.349615655145,5815.349615655145,yes
432.wav,0.05384916,0.023091925,0.1464466941318328,0.1464466941318328,2398.842921409604,2398.842921409604,351.54773854089564,351.54773854089564,0.047290605,0.047290605,4293.069860329582,4293.069860329582,yes
65.wav,0.023188839,0.006245862,0.15071091237942122,0.15071091237942122,2469.6005685607456,2469.6005685607456,334.49655426758045,334.49655426758045,0.07939816,0.07939816,4379.75658159164,4379.75658159164,yes
843.wav,0.083860755,0.010164599,0.17729476487138263,0.17729476487138263,2708.8153789006114,2708.8153789006114,120.48482790171617,120.48482790171617,0.05410287,0.05410287,4968.1461640876205,4968.1461640876205,yes
408.wav,0.0621827,0.009898186,0.17277934083601287,0.17277934083601287,2712.85974795495,2712.85974795495,157.08001119955642,157.08001119955642,0.06604047,0.06604047,5332.064220759647,5332.064220759647,yes
727.wav,0.02365487,0.005605816,0.1533108922829582,0.1533108922829582,2384.9034562917386,2384.9034562917386,145.87927722249017,145.87927722249017,0.036666244,0.036666244,4118.8655546623795,4118.8655546623795,yes
359.wav,0.07599631,0.0109711,0.18108797226688103,0.18108797226688103,2830.124093973721,2830.124093973721,129.57511217920018,129.57511217920018,0.07292941,0.07292941,5574.676258540997,5574.676258540997,yes
885.wav,0.04069652,0.004298645,0.16403109927652734,0.16403109927652734,2491.880946399525,2491.880946399525,119.5886215911416,119.5886215911416,0.042925496,0.042925496,4437.0861384646305,4437.0861384646305,yes
990.wav,0.044290107,0.0060022166,0.1899743770096463,0.1899743770096463,2858.868913189687,2858.868913189687,143.5429303801272,143.5429303801272,0.07732259,0.07732259,5387.455096965434,5387.455096965434,yes
582.wav,0.12187494,0.012353561,0.19612263866559485,0.19612263866559485,3029.8020183173444,3029.8020183173444,96.94463020974757,96.94463020974757,0.08063209,0.08063209,5843.460485329582,5843.460485329582,yes
876.wav,0.0681656,0.00898982,0.17259721663987138,0.17259721663987138,2621.5781339697287,2621.5781339697287,127.779403793731,127.779403793731,0.051417384,0.051417384,4789.372111133441,4789.372111133441,yes
538.wav,0.10200903,0.013450956,0.14429888464630225,0.14429888464630225,1975.2205259229793,1975.2205259229793,77.46542418782047,77.46542418782047,0.007960941,0.007960941,3116.429172528135,3116.429172528135,yes
824.wav,0.09451193,0.017314637,0.13725256229903537,0.13725256229903537,2365.0833476401403,2365.0833476401403,135.30047517061448,135.30047517061448,0.032788284,0.032788284,4305.948239047428,4305.948239047428,yes
361.wav,0.07725828,0.010555231,0.18327346262057878,0.18327346262057878,2862.3682674670727,2862.3682674670727,112.46985361595571,112.46985361595571,0.07486098,0.07486098,5666.625113042604,5666.625113042604,yes
378.wav,0.05974187,0.011296954,0.17986334405144694,0.17986334405144694,2798.742794613243,2798.742794613243,153.69808989779116,153.69808989779116,0.07099339,0.07099339,5514.715635048232,5514.715635048232,yes
102.wav,0.029089741,0.003114455,0.16331516278135047,0.16331516278135047,2547.013645697802,2547.013645697802,124.85586879480609,124.85586879480609,0.057080433,0.057080433,4824.822271905145,4824.822271905145,yes
573.wav,0.002151328,0.002754576,0.16480355707395497,0.16480355707395497,2139.963626667527,2139.963626667527,797.7164222274234,797.7164222274234,0.19042164,0.19042164,3531.5837896905145,3531.5837896905145,yes
451.wav,0.033518195,0.01984882,0.15383842443729903,0.15383842443729903,2430.1656149207456,2430.1656149207456,187.1467012498666,187.1467012498666,0.040629994,0.040629994,4442.625226085209,4442.625226085209,yes
256.wav,0.101444125,0.008837052,0.21132058882636656,0.21132058882636656,3067.7810918612968,3067.7810918612968,83.85005357417707,83.85005357417707,0.077189006,0.077189006,5521.224063002412,5521.224063002412,yes
811.wav,0.0791965,0.008821731,0.18099377009646303,0.18099377009646303,2725.2938799931517,2725.2938799931517,107.79654643560875,107.79654643560875,0.056748565,0.056748565,4959.14514670418,4959.14514670418,yes
643.wav,0.014615737,0.0018581912,0.16973975080385853,0.16973975080385853,2739.5016358992507,2739.5016358992507,115.99797200388373,115.99797200388373,0.05767252,0.05767252,5207.157794915594,5207.157794915594,yes
489.wav,0.009120991,0.001478606,0.15878717845659163,0.15878717845659163,2549.8216465749238,2549.8216465749238,114.11366317801227,114.11366317801227,0.061771754,0.061771754,5190.8174864348875,5190.8174864348875,yes
941.wav,0.036602773,0.004010748,0.17746432877813506,0.17746432877813506,2683.987045752932,2683.987045752932,114.64540546308389,114.64540546308389,0.05700639,0.05700639,4940.450725984727,4940.450725984727,yes
881.wav,0.040184863,0.0040532337,0.16170744573954984,0.16170744573954984,2380.2555870700485,2380.2555870700485,99.23222327289254,99.23222327289254,0.03768161,0.03768161,4120.11184937701,4120.11184937701,yes
622.wav,0.029916402,0.0037215282,0.16001180667202572,0.16001180667202572,2676.5932760716764,2676.5932760716764,102.66290982951688,102.66290982951688,0.055311944,0.055311944,5162.1527079983925,5162.1527079983925,yes
711.wav,0.12736611,0.013949002,0.12429662379421222,0.12429662379421222,1808.3988026568848,1808.3988026568848,97.90070553281639,97.90070553281639,0.010037234,0.010037234,2787.4073678657555,2787.4073678657555,yes
851.wav,0.077314354,0.012755542,0.17532907958199356,0.17532907958199356,2625.4492435253255,2625.4492435253255,158.02020493245317,158.02020493245317,0.051835295,0.051835295,4762.922967745177,4762.922967745177,yes
460.wav,0.051675424,0.0306881,0.14365202974276528,0.14365202974276528,2353.521683914083,2353.521683914083,393.4243283368827,393.4243283368827,0.048125777,0.048125777,4287.11534113746,4287.11534113746,yes
499.wav,0.009175918,0.0009206164,0.15415243167202572,0.15415243167202572,2435.800324339721,2435.800324339721,107.87219984452669,107.87219984452669,0.04402216,0.04402216,4513.3870704381025,4513.3870704381025,yes
272.wav,0.06227497,0.0050587077,0.1962231209807074,0.1962231209807074,2723.867738681329,2723.867738681329,79.73915706504722,79.73915706504722,0.048408985,0.048408985,4913.724628215434,4913.724628215434,yes
790.wav,0.07794804,0.007895153,0.17379672427652734,0.17379672427652734,2561.263607994623,2561.263607994623,94.04350836232179,94.04350836232179,0.04299035,0.04299035,4499.1239198151125,4499.1239198151125,yes
522.wav,0.10240115,0.0102166785,0.14455637057877813,0.14455637057877813,1993.9673740952028,1993.9673740952028,85.41655186386252,85.41655186386252,0.008106449,0.008106449,3144.4015650120577,3144.4015650120577,yes
452.wav,0.06855779,0.033660397,0.12322899919614148,0.12322899919614148,2196.1424769532505,2196.1424769532505,483.9105436385289,483.9105436385289,0.03836886,0.03836886,4066.3826994573956,4066.3826994573956,yes
398.wav,0.062769994,0.01070692,0.1798131028938907,0.1798131028938907,2791.018299392625,2791.018299392625,150.6747231851517,150.6747231851517,0.07011977,0.07011977,5458.4938956993565,5458.4938956993565,yes
436.wav,0.024898637,0.0022486616,0.15990504421221866,0.15990504421221866,2505.4538663486137,2505.4538663486137,89.86714892083172,89.86714892083172,0.040212743,0.040212743,4549.3911399718645,4549.3911399718645,yes
155.wav,0.10803321,0.013464409,0.24137736133440515,0.24137736133440515,3574.1345636947726,3574.1345636947726,113.84637276564833,113.84637276564833,0.16491023,0.16491023,7323.920129119775,7323.920129119775,yes
760.wav,0.028084507,0.0045745983,0.1488080285369775,0.1488080285369775,2369.8290866698017,2369.8290866698017,130.22196539222085,130.22196539222085,0.034297053,0.034297053,4050.0423909766882,4050.0423909766882,yes
577.wav,0.12432499,0.013498268,0.19420091438906753,0.19420091438906753,3018.1811813368327,3018.1811813368327,116.24753026979502,116.24753026979502,0.07977302,0.07977302,5827.951039991962,5827.951039991962,yes
321.wav,0.073950596,0.011845688,0.18058556069131831,0.18058556069131831,2820.118584305266,2820.118584305266,152.4284842099136,152.4284842099136,0.0745047,0.0745047,5620.927640172829,5620.927640172829,yes
766.wav,0.030783445,0.0043683085,0.143507586414791,0.143507586414791,2324.53121806388,2324.53121806388,143.91493439797455,143.91493439797455,0.032076817,0.032076817,3983.573339529743,3983.573339529743,yes
217.wav,0.019843528,0.0019596887,0.15982340233118972,0.15982340233118972,2388.1171973394203,2388.1171973394203,99.93308819558773,99.93308819558773,0.033378143,0.033378143,4096.57072698955,4096.57072698955,yes
15.wav,0.040471926,0.005162284,0.14911575562700966,0.14911575562700966,2558.3383957727665,2558.3383957727665,103.36028590368213,103.36028590368213,0.049141366,0.049141366,4916.632649216238,4916.632649216238,yes
950.wav,0.05727264,0.0050132,0.18464253416398713,0.18464253416398713,2890.376794675011,2890.376794675011,126.41194225062071,126.41194225062071,0.08435992,0.08435992,5667.040544614148,5667.040544614148,yes
940.wav,0.03508268,0.0034665216,0.1816783058681672,0.1816783058681672,2728.0012108857686,2728.0012108857686,132.49600865728854,132.49600865728854,0.062826864,0.062826864,5066.741923733923,5066.741923733923,yes
929.wav,0.03176802,0.00310258,0.1704996483118971,0.1704996483118971,2649.8693411493896,2649.8693411493896,100.14608567912578,100.14608567912578,0.060289364,0.060289364,4969.66941318328,4969.66941318328,yes
188.wav,0.009004969,0.0047690934,0.13628542001607716,0.13628542001607716,2045.6873021072354,2045.6873021072354,114.92224435060051,114.92224435060051,0.022017224,0.022017224,3568.972631129421,3568.972631129421,yes
879.wav,0.0397152,0.0041411337,0.16735957596463022,0.16735957596463022,2485.5898950221617,2485.5898950221617,126.16461011041076,126.16461011041076,0.042950872,0.042950872,4363.139318729904,4363.139318729904,yes
741.wav,0.027588597,0.004990392,0.15444131832797428,0.15444131832797428,2389.8565562293147,2389.8565562293147,121.97404816588589,121.97404816588589,0.034757327,0.034757327,4089.6468674638263,4089.6468674638263,yes
970.wav,0.03655625,0.006582882,0.17017936093247588,0.17017936093247588,2643.752719046081,2643.752719046081,138.38165480839336,138.38165480839336,0.06335416,0.06335416,5054.971362540193,5054.971362540193,yes
596.wav,0.12864165,0.01440731,0.19288208400321544,0.19288208400321544,3014.947609695569,3014.947609695569,114.7019949620875,114.7019949620875,0.07953192,0.07953192,5807.871847367363,5807.871847367363,yes
340.wav,0.08849037,0.015814388,0.1401791097266881,0.1401791097266881,2474.9732357386,2474.9732357386,122.91638318036146,122.91638318036146,0.049412545,0.049412545,5090.560000502412,5090.560000502412,yes
206.wav,0.03139569,0.006726328,0.14267860731511253,0.14267860731511253,2240.161103366689,2240.161103366689,90.99555008315426,90.99555008315426,0.025304766,0.025304766,3828.201931772508,3828.201931772508,yes
27.wav,0.02563589,0.0029981302,0.17804210209003216,0.17804210209003216,2778.5421406874393,2778.5421406874393,143.11798574262986,143.11798574262986,0.06835874,0.06835874,5329.848585711415,5329.848585711415,yes
617.wav,0.0008516191,0.0019634413,0.058430466237942125,0.058430466237942125,974.9825987841873,974.9825987841873,1139.330105657054,1139.330105657054,0.74791026,0.74791026,1863.2105983721865,1863.2105983721865,yes
777.wav,0.031064713,0.0047157356,0.14314333802250803,0.14314333802250803,2287.3907223079937,2287.3907223079937,155.41047944164137,155.41047944164137,0.03044571,0.03044571,3864.3444784967846,3864.3444784967846,yes
960.wav,0.035719268,0.005223561,0.16717117162379422,0.16717117162379422,2606.370532653602,2606.370532653602,128.31117283931903,128.31117283931903,0.05745356,0.05745356,4945.989813605305,4945.989813605305,yes
806.wav,0.090148605,0.008141347,0.1802087520096463,0.1802087520096463,2732.635849307669,2732.635849307669,105.55759102983536,105.55759102983536,0.05710765,0.05710765,5015.089931672026,5015.089931672026,yes
794.wav,0.09467124,0.009790231,0.17177451768488747,0.17177451768488747,2648.066137738592,2648.066137738592,97.72663222320885,97.72663222320885,0.048682503,0.048682503,4782.725205988746,4782.725205988746,yes
930.wav,0.032831896,0.0030156213,0.16843976085209003,0.16843976085209003,2619.162166990232,2619.162166990232,103.35436905866989,103.35436905866989,0.056906328,0.056906328,4896.4149794011255,4896.4149794011255,yes
973.wav,0.040987402,0.01049743,0.16060842041800644,0.16060842041800644,2635.936186431467,2635.936186431467,177.95606587144164,177.95606587144164,0.059529677,0.059529677,5014.397545719454,5014.397545719454,yes
383.wav,0.055835295,0.008599907,0.17696191720257234,0.17696191720257234,2757.6909197416167,2757.6909197416167,173.08790984853323,173.08790984853323,0.07190552,0.07190552,5435.091250502412,5435.091250502412,yes
633.wav,0.033510968,0.0044658836,0.1726034967845659,0.1726034967845659,2788.9636947770405,2788.9636947770405,111.35982856766348,111.35982856766348,0.07184412,0.07184412,5490.897558279743,5490.897558279743,yes
927.wav,0.034850616,0.0034238056,0.16697648713826366,0.16697648713826366,2586.8891949168947,2586.8891949168947,96.38295856785886,96.38295856785886,0.056765515,0.056765515,4873.704720156752,4873.704720156752,yes
525.wav,0.10725057,0.010515777,0.14344478496784566,0.14344478496784566,1999.7417419580574,1999.7417419580574,98.93289864228132,98.93289864228132,0.0088863075,0.0088863075,3184.836904642283,3184.836904642283,yes
7460.wav,0.019025147,0.007069224,0.14645925442122187,0.14645925442122187,1950.6314833038869,1950.6314833038869,141.20781902724832,141.20781902724832,0.0023251977,0.0023251977,4025.94735982717,4025.94735982717,no
16127.wav,0.037207905,0.012925451,0.0322548231511254,0.0322548231511254,708.8596705325452,708.8596705325452,183.07949097417355,183.07949097417355,0.0002913015,0.0002913015,1354.5838776125402,1354.5838776125402,no
1144.wav,0.0108101955,0.0022206753,0.05167931069131833,0.05167931069131833,813.5203279187456,813.5203279187456,131.73551782100952,131.73551782100952,0.0002991676,0.0002991676,1411.9134344855306,1411.9134344855306,no
7516.wav,0.005276281,0.001921062,0.04928657556270096,0.04928657556270096,1686.0036896531697,1686.0036896531697,265.3366191656363,265.3366191656363,0.01116256,0.01116256,3973.326027431672,3973.326027431672,no
6787.wav,0.023115586,0.010574388,0.063523663585209,0.063523663585209,1194.7625144092501,1194.7625144092501,339.7716608340582,339.7716608340582,0.0024165662,0.0024165662,2264.794450864148,2264.794450864148,no
10466.wav,0.008026958,0.0010279415,0.07954431270096463,0.07954431270096463,1268.656727679483,1268.656727679483,103.73684216917334,103.73684216917334,0.0006979195,0.0006979195,2066.356636856913,2066.356636856913,no
6809.wav,0.037118483,0.016610114,0.14202547226688103,0.14202547226688103,1982.5233434979555,1982.5233434979555,186.24290621914398,186.24290621914398,0.0048339767,0.0048339767,3709.8039338826366,3709.8039338826366,no
11513.wav,0.008694541,0.0036226122,0.04468322950160772,0.04468322950160772,696.1957181200335,696.1957181200335,142.83527687174256,142.83527687174256,0.00025768718,0.00025768718,1002.2979049437299,1002.2979049437299,no
3479.wav,0.04682574,0.009894086,0.06255024115755627,0.06255024115755627,1122.1612572340862,1122.1612572340862,191.9543724212365,191.9543724212365,0.0011103227,0.0011103227,2025.921297226688,2025.921297226688,no
15086.wav,0.020871237,0.0042286892,0.036939811093247586,0.036939811093247586,665.059526972727,665.059526972727,137.2977658011924,137.2977658011924,0.00030133314,0.00030133314,1102.278436495177,1102.278436495177,no
3254.wav,0.011841076,0.0032120822,0.04939961816720257,0.04939961816720257,728.2476665606879,728.2476665606879,167.56856898745485,167.56856898745485,0.00029271632,0.00029271632,981.387849176045,981.387849176045,no
2896.wav,0.012330638,0.009594321,0.05922804461414791,0.05922804461414791,891.6123577846569,891.6123577846569,171.14094416396395,171.14094416396395,0.0004213904,0.0004213904,1455.395272307074,1455.395272307074,no
8359.wav,0.0564144,0.029524706,0.12104350884244373,0.12104350884244373,1642.8762786010418,1642.8762786010418,147.0549144603691,147.0549144603691,0.0020602134,0.0020602134,2930.454305667203,2930.454305667203,no
11680.wav,0.012570396,0.005153038,0.07253567122186495,0.07253567122186495,1018.8719904912512,1018.8719904912512,122.52104290050158,122.52104290050158,0.00060977077,0.00060977077,1525.0492991358522,1525.0492991358522,no
16347.wav,0.00836504,0.0031527574,0.015480556672025723,0.015480556672025723,353.44034500464534,353.44034500464534,198.80649739217148,198.80649739217148,0.0001782864,0.0001782864,450.8817323151125,450.8817323151125,no
13686.wav,0.0055883634,0.0011905619,0.038660570739549836,0.038660570739549836,625.7022655144252,625.7022655144252,157.80293233392803,157.80293233392803,0.00018316644,0.00018316644,835.1559359927653,835.1559359927653,no
3541.wav,0.035156753,0.006957978,0.0762095558681672,0.0762095558681672,1053.759769316947,1053.759769316947,145.1707279434691,145.1707279434691,0.0006946545,0.0006946545,1870.6883666599679,1870.6883666599679,no
5411.wav,0.050478093,0.008761827,0.1373844453376206,0.1373844453376206,1828.689431618843,1828.689431618843,174.76436804237068,174.76436804237068,0.0037076604,0.0037076604,3472.3155521503218,3472.3155521503218,no
9964.wav,0.012786205,0.0054379203,0.20684912580385853,0.20684912580385853,2559.206878281896,2559.206878281896,213.21561418759455,213.21561418759455,0.0071167033,0.0071167033,4692.853509344855,4692.853509344855,no
13578.wav,0.004402266,0.0029153356,0.03982867765273312,0.03982867765273312,803.0980670282122,803.0980670282122,307.9778532938294,307.9778532938294,0.00055830606,0.00055830606,1238.4015147709003,1238.4015147709003,no
11649.wav,0.0007676399,0.00078950333,0.035451416800643086,0.035451416800643086,1415.062782951651,1415.062782951651,518.248374129866,518.248374129866,0.0056611933,0.0056611933,3390.6140097467846,3390.6140097467846,no
15524.wav,0.04067905,0.016155588,0.053016981511254016,0.053016981511254016,735.8758621714308,735.8758621714308,105.79614696794481,105.79614696794481,0.00022522363,0.00022522363,1284.0989876406752,1284.0989876406752,no
3460.wav,0.030490011,0.0071197483,0.06929511655948553,0.06929511655948553,1250.4228724067045,1250.4228724067045,262.32123371314844,262.32123371314844,0.00220912,0.00220912,2229.3442900924438,2229.3442900924438,no
8414.wav,0.04501119,0.022062056,0.15834756832797428,0.15834756832797428,2148.342676377865,2148.342676377865,100.09605799559893,100.09605799559893,0.0018368539,0.0018368539,3595.698728898714,3595.698728898714,no
15979.wav,0.062672615,0.014764032,0.05227592443729904,0.05227592443729904,898.4131826945619,898.4131826945619,123.73386482620367,123.73386482620367,0.0004263254,0.0004263254,1720.1636605707395,1720.1636605707395,no
16492.wav,0.027492281,0.0063057733,0.044859073553054664,0.044859073553054664,940.470712510754,940.470712510754,101.48829486961534,101.48829486961534,0.0007150272,0.0007150272,1884.6745629019292,1884.6745629019292,no
10767.wav,0.042463627,0.0145121915,0.07852692926045016,0.07852692926045016,1324.4138781107206,1324.4138781107206,147.97154985498972,147.97154985498972,0.0017938596,0.0017938596,2484.83470659164,2484.83470659164,no
9339.wav,0.04152037,0.0065002805,0.10761655948553055,0.10761655948553055,1510.0382521041831,1510.0382521041831,107.89154909198398,107.89154909198398,0.0013051855,0.0013051855,2510.86841840836,2510.86841840836,no
15526.wav,0.035327002,0.012141039,0.05226336414790997,0.05226336414790997,739.3149580998706,739.3149580998706,138.6544296429055,138.6544296429055,0.00024062402,0.00024062402,1239.2323779139872,1239.2323779139872,no
15381.wav,0.051838983,0.033116765,0.09795141680064309,0.09795141680064309,1274.2598268754316,1274.2598268754316,242.02724205357893,242.02724205357893,0.0020183667,0.0020183667,2222.974339328778,2222.974339328778,no
13033.wav,0.015271102,0.005775745,0.08455586816720258,0.08455586816720258,1073.7168762573435,1073.7168762573435,211.0471693605759,211.0471693605759,0.00027081906,0.00027081906,1656.7411073151125,1656.7411073151125,no
12771.wav,0.029036727,0.01671032,0.05972417604501608,0.05972417604501608,1047.268162452394,1047.268162452394,190.88887291217944,190.88887291217944,0.0004985873,0.0004985873,1953.913158159164,1953.913158159164,no
5367.wav,0.039134294,0.0069421055,0.12326668006430869,0.12326668006430869,1742.2642530400726,1742.2642530400726,116.94016218627338,116.94016218627338,0.0015150424,0.0015150424,3560.110090936495,3560.110090936495,no
4363.wav,0.032395333,0.0099543175,0.052112640675241156,0.052112640675241156,967.234276520414,967.234276520414,173.2936220709697,173.2936220709697,0.0011670928,0.0011670928,1341.843976085209,1341.843976085209,no
2777.wav,0.0064433296,0.00201087,0.05345659163987138,0.05345659163987138,1059.436049904099,1059.436049904099,163.251451928431,163.251451928431,0.0007597594,0.0007597594,1992.4098171221865,1992.4098171221865,no
5510.wav,0.04095939,0.008922237,0.06896854903536978,0.06896854903536978,1212.6995250030088,1212.6995250030088,159.75919708742393,159.75919708742393,0.0007714268,0.0007714268,2412.826567524116,2412.826567524116,no
11709.wav,0.040652275,0.0075841057,0.04146779541800643,0.04146779541800643,897.8663123812717,897.8663123812717,155.5322949708311,155.5322949708311,0.00035039036,0.00035039036,1886.8901979501609,1886.8901979501609,no
10541.wav,0.01179168,0.0042385985,0.05189911575562701,0.05189911575562701,850.131399958764,850.131399958764,138.26027801769993,138.26027801769993,0.00028209342,0.00028209342,1420.7759746784566,1420.7759746784566,no
4144.wav,0.085244626,0.027292533,0.07858345056270097,0.07858345056270097,1328.7492680386613,1328.7492680386613,141.77881336709606,141.77881336709606,0.002114545,0.002114545,2424.4586515273313,2424.4586515273313,no
4680.wav,0.045955926,0.012305148,0.09835962620578778,0.09835962620578778,1550.3820393019175,1550.3820393019175,159.69022820329843,159.69022820329843,0.002341455,0.002341455,2944.8559334807073,2944.8559334807073,no
14596.wav,0.11902808,0.059255306,0.056144493569131836,0.056144493569131836,664.7046555056105,664.7046555056105,157.88693643348236,157.88693643348236,8.462557e-05,8.462557e-05,791.5356209807074,791.5356209807074,no
1135.wav,0.0070421835,0.003779434,0.0497952672829582,0.0497952672829582,910.8956574558114,910.8956574558114,269.88683956988586,269.88683956988586,0.00079989305,0.00079989305,1478.2440087419614,1478.2440087419614,no
7729.wav,0.026138358,0.007266578,0.04548080787781351,0.04548080787781351,834.5826472146358,834.5826472146358,210.26525881634592,210.26525881634592,0.00048720688,0.00048720688,1505.247060892283,1505.247060892283,no
12718.wav,0.03691643,0.01304296,0.06573427451768489,0.06573427451768489,1168.0177007099373,1168.0177007099373,178.4468035627761,178.4468035627761,0.0005893617,0.0005893617,2324.062688404341,2324.062688404341,no
6350.wav,0.11736224,0.028058344,0.08669111736334405,0.08669111736334405,1411.9630716996865,1411.9630716996865,249.51192104935137,249.51192104935137,0.0026014973,0.0026014973,2629.9588022508037,2629.9588022508037,no
12130.wav,0.015297723,0.00962581,0.0633917805466238,0.0633917805466238,980.296958707276,980.296958707276,105.45113433212609,105.45113433212609,0.00030174,0.00030174,1720.856046523312,1720.856046523312,no
7938.wav,0.029034875,0.009724343,0.1068817825562701,0.1068817825562701,1721.3029531994944,1721.3029531994944,289.4326725076837,289.4326725076837,0.0032363283,0.0032363283,3680.16981511254,3680.16981511254,no
